shapeid,x,y
9064,11.826,44.6175
9064,11.8165,44.6162
9064,11.8165,44.6163
9064,11.8182,44.6336
9064,11.8384,44.6385
9064,11.8693,44.6577
9065,25.9381,44.3892
9065,25.938,44.3892
9065,25.9263,44.3923
9065,25.9134,44.3926
9065,25.9045,44.3966
9065,25.9044,44.3966
9065,25.9046,44.4114
9065,25.9047,44.4114
9065,25.9047,44.4115
9065,25.9181,44.412
9065,25.9265,44.4048
9065,25.9323,44.3954
9066,25.9813,44.385
9066,25.9936,44.3781
9066,26,44.3692
9066,26,44.3691
9066,26.0004,44.362
9066,25.9936,44.3446
9066,25.976,44.3462
9066,25.9759,44.3462
9066,25.9655,44.3545
9066,25.9491,44.378
9066,25.9469,44.3786
9066,25.9403,44.3775
9066,25.9381,44.378
9066,25.9381,44.3781
9066,25.938,44.3781
9066,25.9376,44.3803
9066,25.9386,44.3871
9066,25.938,44.3892
9066,25.9381,44.3892
9067,22.2843,43.9324
9067,22.2942,43.9225
9067,22.301,43.9241
9067,22.308,43.9301
9067,22.3137,43.938
9067,22.3165,43.9448
9067,22.3214,43.9436
9067,22.3256,43.9363
9067,22.328,43.9277
9067,22.328,43.9276
9067,22.3276,43.9225
9067,22.3276,43.9224
9067,22.3275,43.9224
9067,22.3231,43.9219
9067,22.3091,43.9234
9067,22.3054,43.9224
9067,22.3007,43.885
9067,22.2942,43.878
9067,22.2763,43.8806
9067,22.2762,43.8806
9067,22.2398,43.9039
9067,22.2165,43.9002
9067,22.2165,43.9003
9067,22.2179,43.915
9067,22.2179,43.9151
9067,22.2282,43.9244
9067,22.2497,43.9336
9067,22.2609,43.9559
9067,22.2774,43.958
9067,22.2775,43.958
9067,22.282,43.9473
9068,12.1293,43.6225
9068,12.1297,43.6204
9068,12.1297,43.6203
9068,12.129,43.6132
9068,12.1293,43.6114
9068,12.1475,43.6125
9068,12.1515,43.6114
9068,12.1626,43.5892
9068,12.173,43.5878
9068,12.1968,43.591
9068,12.207,43.5892
9068,12.2071,43.5892
9068,12.2081,43.5854
9068,12.2082,43.5854
9068,12.2063,43.5712
9068,12.2071,43.567
9068,12.214,43.5653
9068,12.233,43.5681
9068,12.2404,43.567
9068,12.2405,43.567
9068,12.2466,43.5601
9068,12.2566,43.5406
9068,12.2626,43.5336
9068,12.2674,43.5325
9068,12.2797,43.5342
9068,12.2849,43.5336
9068,12.2915,43.5252
9068,12.2959,43.5225
9068,12.3292,43.5114
9068,12.3292,43.5113
9068,12.3265,43.5031
9068,12.3264,43.5031
9068,12.307,43.4891
9068,12.2992,43.4713
9068,12.2959,43.4669
9068,12.2913,43.4661
9068,12.2779,43.468
9068,12.2737,43.4669
9068,12.2654,43.4528
9068,12.2597,43.4468
9068,12.2596,43.4468
9068,12.2515,43.4447
9068,12.2254,43.4504
9068,12.2069,43.4654
9068,12.2068,43.4654
9068,12.1964,43.4923
9068,12.1959,43.5335
9068,12.1826,43.533
9068,12.1764,43.5254
9068,12.1738,43.5003
9068,12.1738,43.5002
9068,12.1737,43.5002
9068,12.1592,43.5063
9068,12.1591,43.5064
9068,12.1543,43.5169
9068,12.1591,43.5274
9068,12.1592,43.5274
9068,12.1737,43.5336
9068,12.1734,43.5444
9068,12.165,43.5582
9068,12.165,43.5583
9068,12.1626,43.5669
9068,12.1169,43.5542
9068,12.0959,43.5558
9068,12.0938,43.5614
9068,12.0853,43.5713
9068,12.0848,43.5781
9068,12.0874,43.5794
9068,12.0922,43.5805
9068,12.096,43.5831
9068,12.0959,43.5892
9068,12.0899,43.5949
9068,12.0804,43.6008
9068,12.0731,43.6091
9068,12.0731,43.6092
9068,12.0737,43.6225
9068,12.0856,43.6209
9068,12.1189,43.6254
9069,16.4064,43.567
9069,16.4265,43.5644
9069,16.4756,43.5933
9069,16.4953,43.5892
9069,16.4954,43.5892
9069,16.4956,43.587
9069,16.4956,43.5869
9069,16.4949,43.5799
9069,16.4953,43.5781
9069,16.5,43.5778
9069,16.5134,43.5792
9069,16.5173,43.5781
9069,16.5174,43.5781
9069,16.5176,43.576
9069,16.5171,43.5687
9069,16.5174,43.567
9069,16.5603,43.5642
9069,16.573,43.5559
9069,16.573,43.5558
9069,16.5717,43.5375
9069,16.552,43.5185
9069,16.5508,43.5003
9069,16.5564,43.4935
9069,16.5658,43.4869
9069,16.5659,43.4869
9069,16.5735,43.4794
9069,16.5735,43.4791
9069,16.5762,43.4777
9069,16.5764,43.4776
9069,16.5765,43.4775
9069,16.5766,43.4775
9069,16.5767,43.4774
9069,16.5768,43.4773
9069,16.5768,43.4772
9069,16.5769,43.477
9069,16.577,43.4769
9069,16.5771,43.4768
9069,16.5771,43.4767
9069,16.5772,43.4766
9069,16.5772,43.4765
9069,16.5772,43.4764
9069,16.5772,43.4763
9069,16.5772,43.4762
9069,16.5773,43.4761
9069,16.5773,43.476
9069,16.5773,43.4759
9069,16.5773,43.4758
9069,16.5772,43.4756
9069,16.5772,43.4755
9069,16.5772,43.4754
9069,16.5772,43.4753
9069,16.5771,43.4751
9069,16.5771,43.475
9069,16.577,43.475
9069,16.577,43.4749
9069,16.5348,43.4971
9069,16.5335,43.4997
9069,16.5326,43.5043
9069,16.53,43.5088
9069,16.5247,43.5108
9069,16.5186,43.5097
9069,16.5095,43.5051
9069,16.5044,43.504
9069,16.4666,43.5108
9069,16.3914,43.5108
9069,16.3914,43.5176
9069,16.4114,43.5178
9069,16.4343,43.5219
9069,16.4528,43.528
9069,16.4559,43.529
9069,16.4712,43.537
9069,16.4734,43.5382
9069,16.4568,43.5459
9069,16.4338,43.5498
9069,16.3368,43.5512
9069,16.325,43.5485
9069,16.3063,43.5399
9069,16.2993,43.5382
9069,16.2933,43.5374
9069,16.2921,43.5558
9069,16.2921,43.5559
9069,16.2991,43.5771
9069,16.3173,43.5893
9069,16.3168,43.5983
9069,16.3169,43.5983
9069,16.3174,43.6003
9069,16.324,43.6082
9069,16.3399,43.6212
9069,16.3397,43.6225
9069,16.3535,43.6221
9069,16.3614,43.6156
9069,16.3666,43.607
9069,16.373,43.6003
9069,16.4077,43.5908
9069,16.4162,43.5831
9069,16.4163,43.5831
9070,22.2492,43.6129
9070,22.2497,43.6114
9070,22.2605,43.6127
9070,22.2751,43.6218
9070,22.2831,43.6225
9070,22.2876,43.6178
9070,22.2916,43.6093
9070,22.297,43.6019
9070,22.3054,43.6003
9070,22.2997,43.5781
9070,22.285,43.565
9070,22.2638,43.5584
9070,22.2387,43.5558
9070,22.2386,43.5558
9070,22.2377,43.5705
9070,22.2378,43.5705
9070,22.2497,43.6003
9070,22.2445,43.609
9070,22.2307,43.6031
9070,22.218,43.6013
9070,22.218,43.6014
9070,22.2165,43.6225
9070,22.2387,43.6225
9070,22.2431,43.6201
9071,12.6563,43.5487
9071,12.6562,43.5487
9071,12.6528,43.5514
9071,12.6514,43.5558
9071,12.6308,43.5604
9071,12.6307,43.5604
9071,12.6159,43.5712
9071,12.6106,43.5853
9071,12.6106,43.5854
9071,12.618,43.6003
9071,12.6181,43.6003
9071,12.6333,43.5933
9071,12.6511,43.5665
9071,12.6625,43.5559
9071,12.6625,43.5558
9071,12.66,43.5496
9071,12.6599,43.5496
9072,17.6283,43.4003
9072,17.6364,43.3968
9072,17.6452,43.3948
9072,17.6511,43.39
9072,17.6511,43.3899
9072,17.6506,43.3781
9072,17.6506,43.378
9072,17.6195,43.3977
9072,17.6018,43.3995
9072,17.5839,43.3891
9072,17.5839,43.3558
9072,17.5838,43.3558
9072,17.5729,43.3614
9072,17.5729,43.3615
9072,17.5727,43.4114
9072,17.5728,43.4114
9072,17.5951,43.4114
9072,17.5989,43.4135
9072,17.6035,43.4173
9072,17.6066,43.4209
9072,17.6062,43.4225
9072,17.6145,43.4198
9073,12.2738,43.1838
9073,12.2846,43.1696
9073,12.2849,43.1448
9073,12.3029,43.1577
9073,12.3848,43.167
9073,12.4073,43.1768
9073,12.4181,43.1781
9073,12.4214,43.1747
9073,12.4269,43.1598
9073,12.4292,43.1559
9073,12.4463,43.1564
9073,12.4725,43.1732
9073,12.4847,43.167
9073,12.4848,43.167
9073,12.4926,43.1533
9073,12.4926,43.1532
9073,12.4895,43.1404
9073,12.4737,43.1114
9073,12.4959,43.1114
9073,12.5291,43.1225
9073,12.5335,43.1248
9073,12.5401,43.1321
9073,12.5403,43.1336
9073,12.5404,43.1336
9073,12.5737,43.1225
9073,12.607,43.1225
9073,12.6071,43.1225
9073,12.6085,43.1205
9073,12.6098,43.1169
9073,12.6125,43.1133
9073,12.6181,43.1114
9073,12.6358,43.1097
9073,12.6359,43.1097
9073,12.6484,43.1061
9073,12.6736,43.0891
9073,12.6642,43.0694
9073,12.647,43.0609
9073,12.607,43.0558
9073,12.5787,43.0436
9073,12.5566,43.0391
9073,12.5565,43.0391
9073,12.5404,43.0447
9073,12.5403,43.0447
9073,12.54,43.0469
9073,12.5407,43.054
9073,12.5403,43.0558
9073,12.5355,43.0561
9073,12.5221,43.0546
9073,12.5182,43.0558
9073,12.5181,43.0558
9073,12.5179,43.0579
9073,12.5184,43.0652
9073,12.5181,43.0669
9073,12.4724,43.0643
9073,12.4626,43.0669
9073,12.4626,43.078
9073,12.4517,43.0766
9073,12.4379,43.0686
9073,12.4379,43.0685
9073,12.4292,43.0669
9073,12.4169,43.0692
9073,12.3976,43.0774
9073,12.3848,43.078
9073,12.3292,43.0572
9073,12.307,43.0558
9073,12.2923,43.0687
9073,12.2737,43.078
9073,12.2736,43.078
9073,12.2736,43.0781
9073,12.2815,43.0898
9073,12.2841,43.1031
9073,12.2814,43.1177
9073,12.2736,43.1336
9073,12.2514,43.1558
9073,12.2404,43.178
9073,12.2264,43.1733
9073,12.2149,43.1606
9073,12.2022,43.151
9073,12.2021,43.151
9073,12.1848,43.1558
9073,12.1898,43.1758
9073,12.233,43.1827
9073,12.2404,43.2003
9074,12.7794,42.9549
9074,12.7947,42.921
9074,12.7973,42.902
9074,12.7958,42.878
9074,12.7958,42.8779
9074,12.7828,42.8779
9074,12.7828,42.878
9074,12.7638,42.9028
9074,12.7514,42.9113
9074,12.7477,42.9094
9074,12.7367,42.9068
9074,12.7273,42.9065
9074,12.7292,42.9113
9074,12.7375,42.9197
9074,12.7398,42.9255
9074,12.7402,42.9335
9074,12.7307,42.9456
9074,12.7212,42.9417
9074,12.7101,42.9337
9074,12.6958,42.9335
9074,12.6902,42.9396
9074,12.6901,42.9396
9074,12.6877,42.9579
9074,12.6847,42.9669
9074,12.679,42.9727
9074,12.6662,42.9815
9074,12.6625,42.9892
9074,12.6691,43.0157
9074,12.6735,43.0225
9074,12.6736,43.0225
9074,12.6847,43.0324
9074,12.6847,43.0336
9074,12.6848,43.0336
9074,12.6942,43.0345
9074,12.6943,43.0345
9074,12.7181,43.0225
9074,12.7743,43.019
9074,12.7847,43.0114
9074,12.7847,43.0113
9074,12.7847,42.978
9074,12.7789,42.9616
9075,12.1887,42.7602
9075,12.1959,42.7558
9075,12.1899,42.7396
9075,12.1823,42.7291
9075,12.1626,42.7113
9075,12.1623,42.7092
9075,12.163,42.702
9075,12.1626,42.7002
9075,12.1528,42.6995
9075,12.1084,42.7192
9075,12.0959,42.7335
9075,12.0627,42.7558
9075,12.0652,42.762
9075,12.0653,42.762
9075,12.0689,42.7629
9075,12.069,42.7629
9075,12.0724,42.7602
9075,12.0738,42.7558
9075,12.099,42.7569
9075,12.1318,42.7782
9075,12.1626,42.7781
9075,12.163,42.7763
9075,12.1623,42.7689
9075,12.1626,42.7669
9075,12.171,42.7633
9076,14.2842,42.4283
9076,14.3314,42.4051
9076,14.3247,42.3898
9076,14.3246,42.3898
9076,14.3029,42.3804
9076,14.2946,42.3841
9076,14.2754,42.4046
9076,14.2589,42.4163
9076,14.24,42.4224
9076,14.2339,42.4228
9076,14.2315,42.4201
9076,14.2289,42.4113
9076,14.2244,42.4047
9076,14.2243,42.4047
9076,14.1957,42.3891
9076,14.1921,42.3769
9076,14.1895,42.3472
9076,14.1845,42.3335
9076,14.1791,42.3318
9076,14.1703,42.3314
9076,14.163,42.3292
9076,14.1623,42.3225
9076,14.1425,42.3249
9076,14.1425,42.325
9076,14.1424,42.325
9076,14.1216,42.3484
9076,14.1066,42.3558
9076,14.1191,42.3823
9076,14.1733,42.4447
9076,14.1653,42.4538
9076,14.1332,42.4603
9076,14.1179,42.4668
9076,14.1178,42.4668
9076,14.1172,42.469
9076,14.1182,42.4758
9076,14.1178,42.478
9076,14.0994,42.4863
9076,14.0956,42.4891
9076,14.0937,42.4969
9076,14.0955,42.5221
9076,14.0853,42.5389
9076,14.0835,42.5479
9076,14.085,42.5616
9076,14.0897,42.5758
9076,14.0939,42.5823
9076,14.094,42.5823
9076,14.1446,42.5374
9076,14.2206,42.4702
9077,12.2182,42.4558
9077,12.2355,42.4543
9077,12.2606,42.4641
9077,12.2737,42.4558
9077,12.262,42.4328
9077,12.2619,42.4328
9077,12.2385,42.4254
9077,12.1848,42.4224
9077,12.1566,42.4047
9077,12.1369,42.3977
9077,12.1071,42.4002
9077,12.0926,42.4242
9077,12.0921,42.446
9077,12.1019,42.4672
9077,12.1181,42.4891
9077,12.1181,42.4892
9077,12.1182,42.4892
9077,12.1345,42.4801
9077,12.1465,42.4666
9077,12.1499,42.4504
9077,12.1404,42.4336
9077,12.1581,42.4242
9077,12.1764,42.4279
9077,12.1906,42.4401
9077,12.1958,42.4558
9077,12.191,42.4628
9077,12.1815,42.4685
9077,12.1735,42.4762
9077,12.1737,42.4891
9077,12.1737,42.4892
9077,12.1818,42.4943
9077,12.1904,42.4963
9077,12.199,42.4946
9077,12.2071,42.4892
9077,12.217,42.4784
9077,12.2182,42.4781
9077,12.2182,42.478
9077,12.2175,42.4593
9078,12.496,42.3335
9078,12.4861,42.3306
9078,12.4753,42.3322
9078,12.4667,42.3317
9078,12.4627,42.3225
9078,12.4612,42.3113
9078,12.4612,42.3112
9078,12.4578,42.3047
9078,12.4577,42.3047
9078,12.451,42.3015
9078,12.4403,42.3002
9078,12.4402,42.3002
9078,12.4404,42.3252
9078,12.4546,42.336
9078,12.4727,42.3429
9078,12.4847,42.3559
9078,12.4898,42.3547
9078,12.4939,42.3473
9078,12.4963,42.3387
9079,12.5292,42.1558
9079,12.5336,42.1524
9079,12.5471,42.1478
9079,12.5515,42.1447
9079,12.5678,42.1082
9079,12.5738,42.1002
9079,12.5834,42.0976
9079,12.5944,42.0991
9079,12.6033,42.0983
9079,12.6071,42.0891
9079,12.615,42.0794
9079,12.656,42.0748
9079,12.6736,42.0669
9079,12.6764,42.0627
9079,12.677,42.0597
9079,12.6786,42.0575
9079,12.739,42.0527
9079,12.7513,42.0558
9079,12.7513,42.0669
9079,12.7514,42.0669
9079,12.7712,42.0575
9079,12.8015,42.0311
9079,12.8181,42.0225
9079,12.8329,42.0221
9079,12.8589,42.0323
9079,12.8737,42.0336
9079,12.8738,42.0336
9079,12.8739,42.0319
9079,12.8739,42.0318
9079,12.8734,42.0244
9079,12.8738,42.0225
9079,12.9164,42.0083
9079,12.9291,42.0003
9079,12.9231,41.9858
9079,12.9141,41.9777
9079,12.8847,41.9669
9079,12.8501,41.9652
9079,12.8352,41.9606
9079,12.8293,41.9447
9079,12.8441,41.9287
9079,12.8612,41.9262
9079,12.9069,41.9336
9079,12.9069,41.9335
9079,12.907,41.9335
9079,12.907,41.878
9079,12.9355,41.8857
9079,12.9468,41.8858
9079,12.9725,41.8738
9079,12.9945,41.871
9079,13.0068,41.8669
9079,13.0069,41.8669
9079,13.0106,41.8627
9079,13.0151,41.8494
9079,13.0181,41.8447
9079,13.0228,41.844
9079,13.036,41.8459
9079,13.0402,41.8447
9079,13.0403,41.8447
9079,13.0399,41.8353
9079,13.0403,41.8336
9079,13.0847,41.8336
9079,13.0848,41.8336
9079,13.0848,41.8335
9079,13.0801,41.8216
9079,13.0705,41.8144
9079,13.0625,41.8058
9079,13.0625,41.7892
9079,13.0809,41.7878
9079,13.1291,41.8114
9079,13.1292,41.8114
9079,13.1463,41.8107
9079,13.1464,41.8107
9079,13.1582,41.8073
9079,13.1847,41.7892
9079,13.1911,41.7938
9079,13.1989,41.8082
9079,13.1989,41.8083
9079,13.2068,41.8114
9079,13.1976,41.8272
9079,13.1839,41.8391
9079,13.1761,41.8509
9079,13.1761,41.851
9079,13.1846,41.8669
9079,13.1847,41.8669
9079,13.2115,41.8605
9079,13.2546,41.8368
9079,13.2846,41.8336
9079,13.2846,41.8335
9079,13.2792,41.8148
9079,13.2648,41.8044
9079,13.2291,41.7891
9079,13.1958,41.7669
9079,13.1799,41.7472
9079,13.1701,41.7401
9079,13.1426,41.7309
9079,13.141,41.7281
9079,13.1403,41.7224
9079,13.1354,41.713
9079,13.1234,41.7107
9079,13.0847,41.7112
9079,13.0847,41.7113
9079,13.089,41.7299
9079,13.1013,41.7394
9079,13.1165,41.7404
9079,13.1291,41.7336
9079,13.123,41.7515
9079,13.1012,41.7595
9079,13.0737,41.7601
9079,13.0513,41.7557
9079,13.0368,41.7467
9079,13.0284,41.7346
9079,13.0181,41.7113
9079,13.0181,41.7112
9079,13.018,41.7112
9079,12.9954,41.722
9079,12.9954,41.7221
9079,12.9513,41.778
9079,12.9305,41.7766
9079,12.9148,41.748
9079,12.8958,41.7446
9079,12.8957,41.7446
9079,12.8957,41.7447
9079,12.8957,41.7669
9079,12.8898,41.7904
9079,12.8925,41.8044
9079,12.8925,41.8045
9079,12.8926,41.8045
9079,12.9173,41.8156
9079,12.9113,41.8234
9079,12.8949,41.8307
9079,12.8737,41.8335
9079,12.8643,41.8325
9079,12.8466,41.8268
9079,12.8403,41.8224
9079,12.8292,41.8002
9079,12.8106,41.8011
9079,12.8069,41.8002
9079,12.805,41.7903
9079,12.8081,41.7662
9079,12.8069,41.7558
9079,12.8069,41.7557
9079,12.767,41.7825
9079,12.7514,41.7891
9079,12.7161,41.7523
9079,12.6959,41.7447
9079,12.705,41.7322
9079,12.7338,41.7371
9079,12.7514,41.7336
9079,12.7564,41.7254
9079,12.7582,41.714
9079,12.7621,41.7041
9079,12.7736,41.7003
9079,12.7934,41.7066
9079,12.815,41.734
9079,12.8402,41.7447
9079,12.8403,41.7447
9079,12.8479,41.7327
9079,12.8479,41.7326
9079,12.8468,41.7255
9079,12.8425,41.7168
9079,12.8403,41.7002
9079,12.8456,41.6914
9079,12.8724,41.6914
9079,12.8847,41.6891
9079,12.8905,41.6821
9079,12.907,41.6447
9079,12.9073,41.6422
9079,12.9064,41.6358
9079,12.907,41.6336
9079,12.918,41.6336
9079,12.918,41.6335
9079,12.9158,41.625
9079,12.9029,41.6053
9079,12.8958,41.6002
9079,12.9201,41.5812
9079,12.9555,41.5777
9079,13.0291,41.5891
9079,13.0292,41.5891
9079,13.0297,41.5708
9079,13.0334,41.5547
9079,13.0434,41.5448
9079,13.0625,41.5447
9079,13.0663,41.5468
9079,13.074,41.5542
9079,13.0735,41.5558
9079,13.0736,41.5559
9079,13.0802,41.5548
9079,13.0819,41.5525
9079,13.0819,41.5524
9079,13.0823,41.549
9079,13.0847,41.5447
9079,13.1106,41.5322
9079,13.118,41.5335
9079,13.118,41.5447
9079,13.1272,41.5412
9079,13.1416,41.5254
9079,13.1513,41.5225
9079,13.1597,41.5257
9079,13.1735,41.5447
9079,13.1736,41.5447
9079,13.1805,41.5467
9079,13.1882,41.5469
9079,13.1942,41.5487
9079,13.1958,41.5558
9079,13.1958,41.5559
9079,13.2014,41.5512
9079,13.2015,41.5512
9079,13.2127,41.5246
9079,13.2179,41.5225
9079,13.2179,41.5335
9079,13.218,41.5335
9079,13.218,41.5336
9079,13.2403,41.5225
9079,13.2403,41.5224
9079,13.2364,41.5035
9079,13.2229,41.4887
9079,13.2127,41.4713
9079,13.218,41.4446
9079,13.1999,41.4431
9079,13.1781,41.4546
9079,13.1624,41.4557
9079,13.1621,41.4685
9079,13.1621,41.4686
9079,13.1818,41.4807
9079,13.1846,41.4891
9079,13.1789,41.4968
9079,13.1711,41.4978
9079,13.1616,41.4973
9079,13.1513,41.5001
9079,13.1512,41.5001
9079,13.1512,41.5002
9079,13.1402,41.5224
9079,13.1156,41.5175
9079,13.0713,41.4865
9079,13.0513,41.4779
9079,13.0519,41.4618
9079,13.0613,41.4546
9079,13.0741,41.4507
9079,13.0847,41.4447
9079,13.0848,41.4447
9079,13.0848,41.4446
9079,13.0785,41.4341
9079,13.0549,41.4243
9079,13.0513,41.4113
9079,13.033,41.4149
9079,12.9957,41.4446
9079,12.9852,41.4487
9079,12.9688,41.4508
9079,12.918,41.4446
9079,12.8996,41.4456
9079,12.8958,41.4446
9079,12.8873,41.431
9079,12.8821,41.4256
9079,12.882,41.4256
9079,12.8737,41.4224
9079,12.8547,41.4207
9079,12.8395,41.4237
9079,12.8069,41.4446
9079,12.8068,41.4446
9079,12.8068,41.4447
9079,12.8108,41.4523
9079,12.8402,41.4558
9079,12.8625,41.4669
9079,12.8618,41.4857
9079,12.8625,41.4891
9079,12.8684,41.4875
9079,12.8859,41.4776
9079,12.8957,41.478
9079,12.902,41.4833
9079,12.9102,41.4967
9079,12.9179,41.5002
9079,12.9084,41.5181
9079,12.8915,41.5213
9079,12.8513,41.5112
9079,12.8513,41.5113
9079,12.8595,41.5309
9079,12.8595,41.531
9079,12.8596,41.531
9079,12.8983,41.5477
9079,12.9069,41.5669
9079,12.8847,41.5786
9079,12.8593,41.5727
9079,12.8326,41.5611
9079,12.8069,41.5558
9079,12.8068,41.5558
9079,12.808,41.5618
9079,12.8042,41.5644
9079,12.7989,41.5654
9079,12.7958,41.5668
9079,12.7958,41.5669
9079,12.7953,41.572
9079,12.7969,41.5845
9079,12.7958,41.5891
9079,12.7775,41.6051
9079,12.7744,41.6165
9079,12.7846,41.6336
9079,12.8027,41.6443
9079,12.8068,41.6447
9079,12.7922,41.6615
9079,12.7787,41.6641
9079,12.7627,41.6625
9079,12.7403,41.6668
9079,12.7446,41.6529
9079,12.746,41.6251
9079,12.7514,41.6114
9079,12.7611,41.5999
9079,12.7625,41.6002
9079,12.7625,41.6003
9079,12.7626,41.6003
9079,12.7626,41.6002
9079,12.761,41.5947
9079,12.752,41.5847
9079,12.7514,41.578
9079,12.7574,41.5708
9079,12.7661,41.5652
9079,12.7732,41.5577
9079,12.7737,41.5447
9079,12.7737,41.5446
9079,12.7736,41.5446
9079,12.765,41.5449
9079,12.7586,41.543
9079,12.7541,41.5392
9079,12.7514,41.5335
9079,12.7433,41.5366
9079,12.742,41.5465
9079,12.7426,41.5583
9079,12.7402,41.5668
9079,12.735,41.5685
9079,12.7317,41.5644
9079,12.7292,41.5558
9079,12.7256,41.5577
9079,12.6958,41.5668
9079,12.6958,41.5669
9079,12.6958,41.589
9079,12.6771,41.5804
9079,12.667,41.5656
9079,12.667,41.5655
9079,12.6574,41.5597
9079,12.6369,41.5805
9079,12.6335,41.581
9079,12.6307,41.5828
9079,12.6291,41.5891
9079,12.6254,41.5961
9079,12.6169,41.5989
9079,12.5959,41.6002
9079,12.5979,41.6204
9079,12.6097,41.6308
9079,12.6098,41.6308
9079,12.6286,41.6342
9079,12.6514,41.6336
9079,12.6512,41.6541
9079,12.6389,41.6618
9079,12.607,41.6669
9079,12.6009,41.6735
9079,12.5952,41.6825
9079,12.5871,41.6892
9079,12.5737,41.689
9079,12.5737,41.6891
9079,12.5737,41.7113
9079,12.5758,41.7155
9079,12.5832,41.7224
9079,12.5833,41.7224
9079,12.5847,41.7224
9079,12.5734,41.7462
9079,12.5719,41.7606
9079,12.572,41.7606
9079,12.5939,41.7716
9079,12.5692,41.8185
9079,12.5404,41.8335
9079,12.5348,41.8336
9079,12.5314,41.8313
9079,12.5297,41.8273
9079,12.5292,41.8225
9079,12.5377,41.8035
9079,12.5388,41.7919
9079,12.5292,41.778
9079,12.5291,41.778
9079,12.5184,41.7782
9079,12.5046,41.7869
9079,12.496,41.7891
9079,12.4604,41.7717
9079,12.4395,41.7664
9079,12.4394,41.7664
9079,12.4181,41.778
9079,12.4042,41.7697
9079,12.3986,41.7639
9079,12.3959,41.7558
9079,12.3997,41.7399
9079,12.4034,41.7334
9079,12.4071,41.7336
9079,12.4071,41.7335
9079,12.3993,41.725
9079,12.39,41.7197
9079,12.3626,41.7112
9079,12.3449,41.7009
9079,12.3428,41.7023
9079,12.3272,41.7114
9079,12.3006,41.7174
9079,12.285,41.7272
9079,12.2766,41.7294
9079,12.2469,41.7337
9079,12.239,41.7363
9079,12.2235,41.7507
9079,12.2152,41.7681
9079,12.2118,41.7875
9079,12.2112,41.8079
9079,12.2062,41.8273
9079,12.1946,41.8474
9079,12.1702,41.8796
9079,12.1528,41.8979
9079,12.1529,41.898
9079,12.153,41.898
9079,12.1531,41.8981
9079,12.1532,41.8982
9079,12.1533,41.8983
9079,12.1534,41.8983
9079,12.1535,41.8983
9079,12.1536,41.8984
9079,12.1537,41.8984
9079,12.1539,41.8984
9079,12.154,41.8985
9079,12.1541,41.8985
9079,12.1542,41.8985
9079,12.1544,41.8985
9079,12.1545,41.8985
9079,12.1672,41.912
9079,12.1754,41.9096
9079,12.1785,41.9031
9079,12.1803,41.8953
9079,12.1848,41.8891
9079,12.2091,41.8698
9079,12.2296,41.8621
9079,12.2333,41.8523
9079,12.2352,41.8414
9079,12.2405,41.8336
9079,12.2451,41.8331
9079,12.2585,41.8347
9079,12.2626,41.8336
9079,12.2629,41.8314
9079,12.2623,41.8243
9079,12.2626,41.8225
9079,12.2674,41.8221
9079,12.2809,41.8236
9079,12.2849,41.8225
9079,12.2849,41.8224
9079,12.2846,41.8131
9079,12.2849,41.8114
9079,12.2927,41.8103
9079,12.3181,41.8114
9079,12.3496,41.8015
9079,12.3625,41.8003
9079,12.4016,41.8112
9079,12.418,41.8114
9079,12.4198,41.8381
9079,12.4007,41.8689
9079,12.3958,41.8891
9079,12.3898,41.8894
9079,12.3873,41.8867
9079,12.3848,41.878
9079,12.3808,41.8711
9079,12.3807,41.8711
9079,12.3807,41.871
9079,12.3737,41.8668
9079,12.3736,41.8668
9079,12.3664,41.8649
9079,12.359,41.8647
9079,12.3534,41.8628
9079,12.3516,41.8558
9079,12.3516,41.8557
9079,12.3459,41.8556
9079,12.3425,41.858
9079,12.3408,41.862
9079,12.3403,41.8669
9079,12.3419,41.8732
9079,12.342,41.8732
9079,12.3456,41.8755
9079,12.3493,41.8763
9079,12.3515,41.878
9079,12.3499,41.9041
9079,12.3515,41.9114
9079,12.3516,41.9114
9079,12.3553,41.9123
9079,12.3694,41.9106
9079,12.3736,41.9114
9079,12.3742,41.9137
9079,12.3732,41.9201
9079,12.3736,41.9224
9079,12.3736,41.9225
9079,12.4035,41.9545
9079,12.407,41.9558
9079,12.3847,41.9891
9079,12.3773,41.9893
9079,12.3694,41.9871
9079,12.3635,41.983
9079,12.3626,41.978
9079,12.3625,41.978
9079,12.3599,41.9785
9079,12.3598,41.9785
9079,12.3542,41.9809
9079,12.3499,41.9846
9079,12.3515,41.9891
9079,12.3515,41.9892
9079,12.3602,41.9923
9079,12.3641,41.9955
9079,12.3625,42.0002
9079,12.3516,42.0002
9079,12.3515,42.0002
9079,12.3515,42.0003
9079,12.3543,42.0256
9079,12.3544,42.0256
9079,12.3625,42.0447
9079,12.3744,42.047
9079,12.3744,42.0469
9079,12.4034,42.028
9079,12.418,42.0336
9079,12.418,42.0447
9079,12.4181,42.0447
9079,12.4237,42.0428
9079,12.4335,42.0343
9079,12.4403,42.0336
9079,12.4854,42.0636
9079,12.507,42.0669
9079,12.5071,42.0669
9079,12.5134,42.0409
9079,12.5344,42.0338
9079,12.5526,42.046
